transaction_id,amount,device,payment_method,hour,is_returning_user,checkout_started,location,payment_success
41034,582.2,Mobile,Wallet,3,0,1,Urban,0
41035,3458.15,Tablet,Wallet,21,0,1,Urban,1
41036,762.99,Tablet,Card,15,1,1,Urban,1
41037,1519.62,Mobile,Card,3,0,1,Semi-Urban,0
41038,1803.49,Desktop,Wallet,9,1,1,Urban,1
41039,5084.13,Mobile,UPI,16,1,1,Rural,1
41040,535.87,Mobile,UPI,23,1,1,Urban,1
41041,1706.77,Mobile,UPI,10,0,1,Metro,1
41042,425.55,Desktop,UPI,19,1,1,Urban,1
41043,6137.03,Mobile,NetBanking,6,1,1,Metro,0
41044,387.73,Desktop,UPI,10,0,1,Urban,0
41045,1609.5,Mobile,UPI,1,0,1,Rural,1
41046,5215.87,Mobile,Wallet,18,0,1,Urban,1
41047,331.45,Desktop,UPI,5,1,1,Urban,1
41048,1988.42,Mobile,Wallet,23,1,0,Metro,0
41049,406.35,Mobile,Card,20,0,0,Semi-Urban,0
41050,11252.71,Desktop,Card,10,1,1,Urban,1
41051,165.44,Desktop,Card,5,1,1,Urban,1
41052,240.49,Desktop,Wallet,9,0,1,Semi-Urban,0
41053,357.27,Mobile,UPI,5,0,1,Metro,1
41054,368.96,Desktop,Card,0,0,1,Urban,0
41055,1846.17,Desktop,Card,11,0,1,Urban,1
41056,6632.12,Mobile,NetBanking,0,0,1,Metro,1
41057,3481.19,Mobile,UPI,21,1,1,Urban,1
41058,1385.62,Desktop,UPI,23,0,1,Urban,1
41059,1107.19,Desktop,Wallet,17,1,1,Metro,0
41060,598.03,Mobile,NetBanking,14,1,1,Semi-Urban,1
41061,1621.44,Desktop,UPI,12,1,1,Metro,1
41062,889.98,Mobile,Card,12,1,1,Urban,1
41063,1325.32,Tablet,Card,16,1,0,Metro,1
41064,522.75,Desktop,UPI,14,1,1,Urban,1
41065,329.7,Tablet,Card,6,0,1,Semi-Urban,1
41066,1124.92,Tablet,NetBanking,2,0,1,Urban,1
41067,1100.33,Desktop,NetBanking,7,0,1,Metro,1
41068,604.3,Mobile,UPI,22,0,1,Urban,0
41069,509.53,Mobile,UPI,5,0,1,Metro,1
41070,1916.79,Mobile,Wallet,2,0,1,Metro,1
41071,1728.39,Mobile,Card,19,1,1,Metro,1
41072,7162.04,Mobile,NetBanking,20,1,1,Semi-Urban,0
41073,4363.06,Desktop,Card,16,0,1,Rural,1
41074,332.34,Desktop,NetBanking,8,0,1,Semi-Urban,1
41075,906.12,Desktop,Card,9,1,1,Rural,1
41076,280.12,Mobile,Card,22,0,1,Metro,0
41077,174.3,Mobile,Card,6,0,1,Urban,1
41078,9852.58,Mobile,Card,9,0,1,Metro,1
41079,4818.88,Mobile,UPI,19,0,1,Metro,1
41080,584.17,Mobile,UPI,23,1,1,Metro,1
41081,3802.36,Mobile,UPI,21,0,1,Rural,0
41082,4410.4,Desktop,NetBanking,11,0,1,Rural,1
41083,160.7,Mobile,Card,21,0,1,Metro,1
41084,2567.28,Tablet,UPI,11,0,1,Metro,1
41085,670.72,Mobile,UPI,8,0,1,Metro,1
41086,1608.56,Desktop,UPI,6,0,1,Urban,1
41087,22244.77,Mobile,UPI,20,0,1,Urban,1
41088,5352.73,Desktop,UPI,3,0,1,Metro,1
41089,964.67,Desktop,UPI,2,0,1,Metro,1
41090,4544.5,Desktop,UPI,8,0,1,Metro,1
41091,160.43,Mobile,NetBanking,8,0,1,Urban,0
41092,1814.51,Mobile,UPI,4,1,1,Rural,1
41093,1858.41,Mobile,NetBanking,5,1,1,Rural,1
41094,2220.96,Desktop,NetBanking,22,1,1,Semi-Urban,1
41095,659.52,Mobile,Card,11,1,1,Metro,1
41096,1606.76,Mobile,NetBanking,9,0,1,Urban,1
41097,2581.1,Mobile,Wallet,0,1,1,Rural,1
41098,107.45,Mobile,UPI,0,1,1,Rural,1
41099,799.37,Mobile,NetBanking,2,0,1,Metro,0
41100,444.38,Mobile,Wallet,10,0,1,Metro,1
41101,2126.3,Mobile,Card,11,0,1,Metro,0
41102,4349.6,Mobile,NetBanking,0,0,1,Metro,1
41103,594.75,Tablet,Card,18,0,1,Urban,1
41104,369.19,Mobile,NetBanking,23,0,1,Metro,1
41105,1232.95,Mobile,UPI,15,1,1,Urban,1
41106,346.12,Desktop,UPI,11,0,0,Metro,1
41107,874.43,Mobile,NetBanking,23,1,1,Metro,1
41108,786.91,Mobile,Card,16,0,1,Semi-Urban,0
41109,1958.83,Mobile,NetBanking,2,0,1,Rural,0
41110,1502.97,Mobile,UPI,17,0,1,Urban,1
41111,1288.71,Desktop,Card,11,0,1,Urban,1
41112,5635.55,Mobile,UPI,13,0,0,Metro,0
41113,1436.16,Mobile,UPI,17,1,1,Urban,1
41114,722.1,Mobile,NetBanking,1,1,0,Rural,0
41115,816.32,Mobile,UPI,9,0,1,Urban,1
41116,510.66,Mobile,UPI,20,1,0,Urban,0
41117,395.98,Mobile,UPI,3,0,1,Metro,1
41118,273.32,Desktop,Wallet,7,1,1,Urban,1
41119,3409.2,Mobile,Card,1,1,1,Semi-Urban,0
41120,534.69,Desktop,Card,15,1,1,Metro,1
41121,1504.05,Desktop,Wallet,5,0,1,Semi-Urban,1
41122,812.51,Mobile,Card,9,1,1,Semi-Urban,0
41123,1065.05,Mobile,Card,21,0,1,Metro,0
41124,3476.57,Desktop,Card,23,0,1,Metro,0
41125,1308.53,Mobile,Card,8,0,1,Semi-Urban,0
41126,435.86,Desktop,Wallet,6,0,1,Urban,1
41127,623.84,Mobile,NetBanking,6,0,1,Urban,1
41128,2591.38,Mobile,Card,8,1,1,Metro,1
41129,1777.88,Desktop,UPI,8,0,1,Semi-Urban,1
41130,2758.42,Desktop,NetBanking,3,0,1,Urban,1
41131,863.94,Desktop,NetBanking,8,0,1,Metro,1
41132,271.5,Mobile,UPI,3,0,1,Metro,0
41133,1820.1,Desktop,Card,0,0,0,Metro,1
41134,1412.08,Desktop,Card,9,1,1,Urban,1
41135,1449.55,Mobile,UPI,2,0,1,Metro,0
41136,275.41,Mobile,UPI,8,0,1,Metro,1
41137,578.12,Mobile,Card,18,1,1,Semi-Urban,0
41138,429.08,Mobile,Wallet,12,0,1,Metro,1
41139,1634.95,Mobile,Card,6,1,0,Metro,1
41140,1692.22,Mobile,Wallet,16,1,1,Urban,1
41141,1049.96,Mobile,Card,14,0,1,Metro,1
41142,2885.88,Mobile,NetBanking,14,1,1,Semi-Urban,1
41143,4869.33,Desktop,Wallet,13,0,1,Rural,0
41144,1560.96,Mobile,UPI,19,0,1,Metro,1
41145,2145.38,Desktop,UPI,11,1,1,Rural,1
41146,638.07,Mobile,UPI,3,0,1,Semi-Urban,1
41147,530.9,Mobile,UPI,7,0,1,Semi-Urban,1
41148,3010.15,Mobile,Card,10,0,1,Urban,0
41149,457.26,Mobile,Card,16,1,1,Urban,1
41150,2201.87,Mobile,NetBanking,14,0,1,Metro,1
41151,6120.94,Desktop,Card,14,0,1,Urban,1
41152,2107.97,Desktop,UPI,0,0,1,Metro,0
41153,1011.38,Mobile,UPI,3,0,1,Urban,1
41154,287.06,Mobile,UPI,5,1,1,Metro,1
41155,1291.17,Desktop,UPI,6,0,1,Metro,1
41156,3008.2,Desktop,Card,20,1,1,Rural,1
41157,916.94,Tablet,UPI,21,0,1,Metro,1
41158,3045.72,Mobile,NetBanking,5,0,1,Metro,0
41159,1579.75,Mobile,Wallet,8,1,1,Urban,1
41160,1467.54,Mobile,UPI,5,0,1,Urban,1
41161,798.88,Mobile,Wallet,14,1,1,Metro,1
41162,255.69,Desktop,NetBanking,23,1,1,Metro,1
41163,716.87,Mobile,Card,16,0,1,Metro,1
41164,711.19,Desktop,UPI,0,1,1,Urban,0
41165,1949.72,Mobile,Card,15,0,1,Semi-Urban,1
41166,1080.06,Mobile,NetBanking,15,1,1,Rural,1
41167,3239.48,Mobile,UPI,6,0,1,Semi-Urban,1
41168,1452.95,Mobile,Wallet,14,0,1,Semi-Urban,1
41169,662.25,Mobile,NetBanking,18,1,1,Metro,0
41170,485.47,Desktop,NetBanking,1,0,1,Rural,0
41171,599.82,Desktop,Card,3,0,1,Semi-Urban,1
41172,1287.9,Mobile,UPI,23,0,1,Urban,1
41173,755.37,Mobile,UPI,19,0,1,Metro,0
41174,373.74,Mobile,Card,14,0,0,Semi-Urban,1
41175,3001.05,Mobile,UPI,10,0,1,Semi-Urban,1
41176,1277.05,Mobile,UPI,1,1,1,Metro,0
41177,1443.35,Mobile,Card,17,0,1,Metro,1
41178,481.73,Tablet,Card,15,0,1,Rural,1
41179,386.99,Tablet,Card,13,0,1,Urban,0
41180,932.4,Mobile,Card,4,1,1,Metro,1
41181,144.28,Mobile,UPI,3,0,1,Urban,0
41182,2391.83,Mobile,Card,20,0,1,Semi-Urban,0
41183,542.39,Mobile,UPI,23,0,1,Semi-Urban,1
41184,839.07,Desktop,Card,19,1,1,Semi-Urban,1
41185,1680.62,Mobile,UPI,9,0,1,Urban,1
41186,876.0,Desktop,UPI,9,1,1,Urban,1
41187,340.91,Tablet,UPI,23,1,1,Urban,1
41188,4942.86,Desktop,NetBanking,22,1,1,Metro,1
41189,236.85,Mobile,Card,9,0,1,Urban,0
41190,117.15,Mobile,UPI,9,0,0,Rural,0
41191,2629.64,Mobile,NetBanking,0,0,1,Metro,1
41192,254.82,Desktop,UPI,22,0,1,Metro,1
41193,3838.29,Mobile,UPI,17,0,1,Metro,1
41194,1598.61,Mobile,UPI,9,0,1,Metro,1
41195,1455.35,Desktop,UPI,17,1,1,Semi-Urban,1
41196,620.78,Mobile,UPI,19,1,1,Urban,1
41197,480.39,Mobile,UPI,4,1,1,Urban,0
41198,752.76,Mobile,UPI,1,0,1,Metro,1
41199,456.13,Mobile,NetBanking,19,0,1,Metro,0
41200,3668.98,Mobile,UPI,3,0,1,Metro,1
41201,521.78,Tablet,UPI,13,1,0,Semi-Urban,0
41202,1819.56,Mobile,UPI,2,0,1,Rural,1
41203,2996.52,Tablet,UPI,0,0,1,Urban,1
41204,454.33,Mobile,UPI,18,0,1,Urban,1
41205,1598.13,Mobile,UPI,14,0,1,Urban,1
41206,448.59,Mobile,UPI,14,1,1,Rural,1
41207,921.93,Desktop,UPI,18,0,1,Urban,1
41208,693.23,Desktop,Card,16,0,1,Metro,1
41209,547.06,Mobile,UPI,20,0,1,Metro,0
41210,1284.07,Mobile,NetBanking,4,0,1,Metro,0
41211,325.67,Tablet,Card,8,0,1,Urban,0
41212,2777.28,Mobile,UPI,10,0,1,Urban,1
41213,371.84,Desktop,UPI,3,0,1,Metro,1
41214,308.87,Desktop,UPI,17,0,1,Metro,1
41215,852.1,Mobile,UPI,0,0,1,Rural,1
41216,755.59,Mobile,UPI,15,0,1,Metro,1
41217,1564.87,Mobile,NetBanking,13,0,1,Semi-Urban,1
41218,1193.72,Mobile,UPI,7,0,1,Urban,1
41219,215.43,Mobile,UPI,23,1,1,Metro,1
41220,2941.18,Mobile,NetBanking,3,0,1,Urban,1
41221,831.03,Mobile,Card,17,1,1,Metro,1
41222,1396.13,Mobile,UPI,17,0,1,Metro,1
41223,9918.48,Desktop,Wallet,1,1,0,Metro,1
41224,3969.69,Desktop,Card,7,1,1,Semi-Urban,1
41225,1353.61,Desktop,Card,18,0,1,Metro,0
41226,277.81,Mobile,NetBanking,8,0,0,Urban,1
41227,282.5,Desktop,UPI,0,1,1,Metro,1
41228,3505.35,Tablet,UPI,6,1,1,Semi-Urban,1
41229,733.76,Mobile,Wallet,8,0,1,Rural,1
41230,926.66,Mobile,UPI,18,0,1,Urban,1
41231,348.81,Mobile,Card,10,0,1,Rural,0
41232,1712.74,Mobile,UPI,13,0,1,Metro,1
41233,3433.77,Desktop,UPI,1,0,1,Urban,1
41234,5031.89,Mobile,UPI,18,1,1,Semi-Urban,1
41235,700.54,Desktop,Wallet,17,0,1,Metro,1
41236,2089.91,Desktop,UPI,2,1,1,Metro,1
41237,997.16,Mobile,UPI,18,1,1,Urban,1
41238,2644.61,Mobile,Card,3,1,0,Urban,0
41239,1092.29,Desktop,Card,22,1,1,Semi-Urban,1
41240,481.0,Mobile,Card,21,0,1,Urban,0
41241,4105.81,Mobile,UPI,12,0,1,Semi-Urban,1
41242,1210.2,Tablet,UPI,20,0,1,Urban,1
41243,771.66,Mobile,UPI,14,0,1,Metro,1
41244,1310.0,Desktop,NetBanking,0,1,1,Metro,1
41245,524.98,Mobile,Card,18,0,1,Urban,1
41246,1661.13,Mobile,NetBanking,9,1,1,Semi-Urban,0
41247,901.18,Mobile,Wallet,16,1,1,Semi-Urban,1
41248,495.32,Mobile,UPI,18,1,1,Rural,1
41249,11812.33,Mobile,UPI,6,1,1,Urban,1
41250,400.5,Mobile,NetBanking,11,0,1,Metro,1
41251,1561.31,Mobile,Wallet,19,0,1,Urban,1
41252,1160.72,Mobile,NetBanking,3,0,1,Semi-Urban,1
41253,393.23,Desktop,Card,6,0,1,Semi-Urban,0
41254,782.64,Tablet,UPI,9,1,1,Urban,0
41255,286.42,Mobile,UPI,0,0,1,Urban,0
41256,8660.17,Mobile,Wallet,21,1,1,Urban,0
41257,838.86,Tablet,Card,8,0,1,Urban,1
41258,913.41,Mobile,Card,23,0,1,Metro,1
41259,7671.01,Desktop,Card,10,1,1,Urban,1
41260,481.07,Desktop,NetBanking,5,0,0,Semi-Urban,0
41261,4001.44,Mobile,Card,1,0,1,Rural,1
41262,1983.32,Desktop,UPI,19,1,1,Semi-Urban,1
41263,151.57,Mobile,Wallet,5,0,1,Metro,0
41264,756.66,Desktop,Card,8,0,1,Urban,1
41265,1696.98,Mobile,NetBanking,5,1,1,Metro,1
41266,1136.34,Desktop,UPI,17,0,1,Metro,1
41267,1139.4,Desktop,Card,4,1,1,Metro,1
41268,597.55,Mobile,NetBanking,21,1,1,Metro,1
41269,537.61,Mobile,Card,8,1,1,Urban,1
41270,805.6,Mobile,UPI,11,0,1,Urban,0
41271,7795.56,Desktop,UPI,23,0,1,Semi-Urban,1
41272,442.45,Mobile,UPI,6,0,1,Urban,0
41273,677.08,Mobile,Card,12,1,1,Semi-Urban,1
41274,1128.73,Mobile,NetBanking,22,0,1,Urban,1
41275,253.88,Mobile,Card,21,0,1,Semi-Urban,1
41276,1689.1,Tablet,UPI,11,1,0,Rural,1
41277,302.47,Desktop,UPI,7,0,1,Rural,1
41278,369.72,Mobile,NetBanking,15,0,1,Semi-Urban,1
41279,352.39,Desktop,UPI,22,1,1,Rural,1
41280,212.6,Tablet,UPI,14,1,1,Semi-Urban,1
41281,3898.43,Desktop,NetBanking,11,0,1,Metro,1
41282,1847.5,Mobile,Card,13,0,1,Semi-Urban,0
41283,2758.35,Mobile,UPI,0,1,1,Urban,0
41284,2518.11,Desktop,Card,9,0,1,Metro,1
41285,926.94,Mobile,UPI,8,0,1,Metro,1
41286,1064.73,Mobile,Wallet,11,0,1,Urban,0
41287,3022.12,Mobile,UPI,17,0,0,Urban,0
41288,5644.46,Mobile,NetBanking,4,0,1,Metro,1
41289,311.66,Mobile,NetBanking,17,1,1,Metro,1
41290,13629.11,Mobile,Card,14,1,1,Metro,1
41291,294.23,Desktop,UPI,15,0,1,Metro,1
41292,690.93,Desktop,NetBanking,8,0,1,Metro,1
41293,1180.94,Desktop,UPI,3,1,1,Urban,0
41294,1294.53,Mobile,UPI,16,1,1,Metro,1
41295,7815.25,Tablet,UPI,7,0,1,Metro,0
41296,3016.66,Mobile,UPI,13,1,1,Metro,1
41297,1657.12,Desktop,UPI,3,1,1,Urban,1
41298,3088.66,Tablet,Wallet,15,0,1,Metro,0
41299,1549.6,Desktop,Card,12,0,1,Metro,1
41300,558.13,Desktop,UPI,13,0,1,Metro,1
41301,1782.26,Mobile,UPI,13,0,1,Urban,0
41302,1173.27,Tablet,UPI,10,1,1,Rural,1
41303,472.08,Desktop,Card,9,0,1,Metro,1
41304,3876.9,Desktop,UPI,22,1,1,Metro,1
41305,1038.51,Mobile,NetBanking,8,0,1,Metro,1
41306,357.63,Desktop,UPI,14,0,1,Metro,1
41307,418.78,Mobile,UPI,7,1,1,Urban,1
41308,1872.44,Desktop,Card,6,0,1,Metro,1
41309,3132.02,Mobile,NetBanking,21,0,1,Rural,0
41310,1775.17,Mobile,NetBanking,7,1,1,Metro,0
41311,1783.32,Mobile,Card,16,1,1,Semi-Urban,1
41312,487.69,Tablet,Card,21,0,1,Metro,1
41313,1203.37,Desktop,Wallet,2,0,1,Metro,1
41314,788.31,Desktop,UPI,21,0,1,Rural,1
41315,902.38,Mobile,UPI,19,1,1,Urban,1
41316,980.64,Mobile,NetBanking,13,0,1,Semi-Urban,1
41317,566.83,Mobile,UPI,11,0,1,Urban,1
41318,2325.44,Mobile,UPI,18,0,1,Urban,1
41319,399.77,Desktop,UPI,6,0,1,Rural,1
41320,299.28,Tablet,UPI,16,0,1,Metro,1
41321,500.09,Tablet,Card,22,1,1,Semi-Urban,0
41322,2652.86,Desktop,UPI,4,0,1,Metro,1
41323,1539.42,Mobile,Card,23,1,1,Urban,0
41324,184.34,Desktop,Wallet,11,0,1,Metro,1
41325,1992.76,Desktop,Card,18,1,1,Semi-Urban,0
41326,1044.71,Mobile,UPI,21,1,1,Metro,0
41327,722.43,Desktop,Card,19,0,0,Semi-Urban,1
41328,860.94,Tablet,NetBanking,12,0,1,Metro,1
41329,288.98,Desktop,UPI,18,1,0,Urban,1
41330,1304.06,Desktop,UPI,19,0,1,Rural,1
41331,308.72,Mobile,UPI,16,0,0,Metro,1
41332,772.78,Desktop,UPI,2,0,1,Semi-Urban,1
41333,773.78,Desktop,UPI,12,0,1,Semi-Urban,1
41334,2368.26,Mobile,NetBanking,23,0,0,Metro,1
41335,1141.1,Mobile,Wallet,5,1,1,Rural,0
41336,2221.62,Mobile,UPI,10,1,1,Metro,1
41337,331.71,Tablet,Wallet,20,0,1,Metro,1
41338,984.56,Desktop,NetBanking,2,0,0,Metro,1
41339,1863.7,Mobile,Card,19,0,1,Metro,0
41340,3798.26,Mobile,NetBanking,2,1,1,Metro,1
41341,351.01,Mobile,Card,7,1,1,Metro,0
41342,472.98,Desktop,Card,18,0,1,Semi-Urban,1
41343,1817.63,Desktop,UPI,17,1,1,Metro,1
41344,5495.0,Desktop,Card,7,0,1,Metro,0
41345,1459.54,Mobile,Card,13,1,1,Metro,0
41346,361.42,Mobile,UPI,16,1,1,Semi-Urban,1
41347,368.54,Mobile,NetBanking,4,0,1,Urban,0
41348,1254.94,Desktop,UPI,11,1,1,Urban,1
41349,1568.03,Mobile,Card,10,0,1,Urban,1
41350,878.95,Mobile,Card,9,1,1,Urban,1
41351,372.76,Desktop,Card,10,1,1,Urban,1
41352,3299.13,Desktop,UPI,22,0,1,Semi-Urban,1
41353,773.77,Mobile,Wallet,11,1,1,Metro,1
41354,1857.46,Mobile,Card,18,1,0,Urban,1
41355,186.2,Desktop,UPI,15,0,1,Metro,1
41356,3645.16,Tablet,UPI,16,1,1,Urban,1
41357,552.91,Mobile,UPI,20,0,1,Metro,0
41358,4207.75,Mobile,UPI,6,0,1,Urban,1
41359,2023.81,Desktop,Card,11,0,1,Metro,1
41360,262.76,Mobile,UPI,23,0,1,Urban,1
41361,1401.82,Tablet,UPI,0,0,1,Metro,1
41362,5747.57,Desktop,UPI,5,0,1,Metro,1
41363,603.1,Desktop,UPI,4,0,1,Metro,1
41364,5757.89,Desktop,NetBanking,18,0,1,Urban,1
41365,1612.81,Mobile,UPI,23,0,1,Urban,1
41366,4189.59,Desktop,UPI,20,0,1,Urban,1
41367,1286.25,Mobile,Wallet,4,0,1,Metro,1
41368,968.77,Mobile,NetBanking,9,1,1,Metro,1
41369,6885.43,Mobile,Card,3,1,1,Semi-Urban,1
41370,2256.12,Desktop,UPI,4,0,1,Urban,1
41371,866.69,Desktop,Card,16,0,1,Semi-Urban,1
41372,1675.53,Desktop,NetBanking,23,1,1,Rural,1
41373,623.38,Mobile,UPI,7,0,1,Metro,1
41374,1221.56,Tablet,UPI,0,0,1,Urban,0
41375,3625.04,Mobile,Wallet,14,0,1,Urban,1
41376,932.76,Tablet,UPI,3,0,1,Urban,1
41377,457.36,Mobile,NetBanking,14,1,1,Urban,1
41378,417.01,Mobile,UPI,3,1,0,Metro,1
41379,1180.41,Mobile,NetBanking,7,0,1,Urban,0
41380,489.04,Desktop,Wallet,23,0,1,Metro,0
41381,261.72,Mobile,Card,18,0,1,Metro,0
41382,330.77,Desktop,NetBanking,6,0,1,Urban,1
41383,3551.41,Mobile,NetBanking,19,1,1,Urban,1
41384,951.11,Desktop,NetBanking,9,0,1,Metro,1
41385,1161.84,Mobile,Wallet,9,0,1,Urban,0
41386,417.13,Desktop,UPI,5,1,0,Rural,0
41387,613.09,Mobile,UPI,20,1,1,Urban,1
41388,593.62,Mobile,NetBanking,8,0,0,Metro,0
41389,831.5,Desktop,Wallet,1,0,1,Metro,1
41390,208.85,Mobile,UPI,11,1,1,Rural,1
41391,3260.63,Mobile,Card,11,0,1,Semi-Urban,1
41392,1078.77,Mobile,Card,6,0,1,Urban,1
41393,1342.23,Tablet,UPI,10,1,0,Urban,0
41394,2736.24,Mobile,Card,22,0,1,Urban,0
41395,2534.48,Desktop,Card,17,0,1,Metro,1
41396,617.03,Mobile,UPI,19,1,1,Metro,1
41397,2007.14,Desktop,UPI,12,0,1,Urban,1
41398,1986.6,Tablet,NetBanking,14,0,1,Metro,1
41399,1504.15,Desktop,UPI,17,0,1,Urban,0
41400,3168.84,Mobile,Card,16,0,1,Metro,1
41401,2439.46,Mobile,Wallet,11,0,1,Semi-Urban,0
41402,2269.62,Mobile,Wallet,8,0,1,Urban,0
41403,4295.32,Desktop,Card,0,0,1,Rural,1
41404,1128.52,Desktop,UPI,12,1,0,Metro,1
41405,1161.85,Mobile,NetBanking,8,1,1,Urban,1
41406,2487.92,Mobile,UPI,22,0,1,Metro,1
41407,917.4,Tablet,UPI,7,0,1,Urban,0
41408,1775.09,Mobile,Card,17,0,0,Metro,1
41409,626.34,Mobile,NetBanking,14,1,1,Rural,1
41410,112.22,Mobile,Card,21,0,1,Urban,1
41411,1993.95,Desktop,UPI,4,0,1,Semi-Urban,1
41412,233.07,Mobile,UPI,2,0,1,Metro,1
41413,545.05,Desktop,Card,23,1,1,Urban,1
41414,2489.93,Mobile,Card,7,1,1,Urban,0
41415,2519.37,Mobile,Wallet,21,0,1,Semi-Urban,1
41416,3552.02,Mobile,Wallet,15,0,1,Metro,0
41417,145.51,Mobile,NetBanking,19,1,1,Metro,1
41418,1474.41,Mobile,UPI,19,0,1,Urban,1
41419,847.52,Desktop,Wallet,17,1,1,Urban,1
41420,2946.04,Desktop,UPI,18,0,1,Metro,1
41421,4799.95,Mobile,UPI,15,0,1,Urban,1
41422,296.21,Mobile,Card,13,0,1,Metro,1
41423,1114.19,Mobile,Card,4,0,1,Metro,0
41424,2521.56,Mobile,UPI,17,0,1,Urban,1
41425,782.11,Mobile,UPI,0,1,1,Semi-Urban,0
41426,6283.58,Mobile,Wallet,12,1,1,Semi-Urban,1
41427,734.02,Desktop,Card,9,1,1,Metro,1
41428,812.24,Desktop,UPI,9,0,1,Rural,1
41429,374.91,Tablet,Card,2,1,1,Metro,1
41430,1279.11,Mobile,Card,3,0,1,Semi-Urban,0
41431,53.61,Desktop,Card,10,1,1,Urban,0
41432,855.97,Tablet,UPI,8,1,1,Semi-Urban,1
41433,3900.93,Mobile,UPI,15,1,0,Urban,0
41434,271.3,Mobile,NetBanking,17,0,1,Rural,0
41435,217.39,Tablet,Card,0,0,1,Rural,1
41436,3348.35,Mobile,UPI,23,0,1,Urban,1
41437,3834.15,Mobile,NetBanking,8,1,1,Semi-Urban,1
41438,282.68,Mobile,Card,8,0,1,Urban,1
41439,6202.74,Mobile,UPI,15,1,1,Urban,1
41440,1689.95,Desktop,UPI,10,0,1,Urban,1
41441,3129.86,Mobile,Wallet,1,0,1,Urban,1
41442,496.77,Mobile,UPI,23,1,1,Semi-Urban,1
41443,4861.29,Mobile,Card,11,0,1,Metro,0
41444,838.81,Mobile,UPI,4,0,1,Urban,1
41445,802.69,Desktop,Card,12,0,1,Metro,1
41446,1776.46,Mobile,Card,12,0,1,Urban,1
41447,740.98,Tablet,UPI,21,0,1,Semi-Urban,1
41448,239.68,Desktop,UPI,3,0,1,Rural,1
41449,1251.09,Mobile,NetBanking,22,1,0,Urban,0
41450,797.72,Mobile,NetBanking,13,0,1,Semi-Urban,1
41451,508.82,Tablet,UPI,20,0,1,Urban,1
41452,3791.54,Desktop,Card,7,1,1,Urban,1
41453,11995.98,Mobile,UPI,23,1,1,Metro,0
41454,437.41,Mobile,Wallet,8,1,1,Semi-Urban,1
41455,1336.01,Mobile,UPI,14,1,1,Metro,1
41456,736.24,Desktop,UPI,6,1,1,Semi-Urban,1
41457,10811.86,Mobile,UPI,5,0,1,Metro,0
41458,1793.16,Desktop,Card,16,0,1,Metro,1
41459,2770.98,Mobile,UPI,8,0,1,Urban,1
41460,3575.4,Mobile,Card,1,0,1,Semi-Urban,1
41461,1249.07,Mobile,Card,15,0,1,Metro,1
41462,910.16,Mobile,UPI,14,1,1,Urban,1
41463,5008.7,Mobile,Card,20,0,1,Urban,0
41464,2387.23,Mobile,NetBanking,10,0,1,Semi-Urban,1
41465,470.64,Mobile,Wallet,2,0,1,Semi-Urban,0
41466,531.55,Mobile,Card,22,0,1,Urban,1
41467,742.74,Desktop,UPI,15,0,1,Metro,1
41468,3495.45,Mobile,Card,1,0,1,Rural,1
41469,4785.99,Desktop,Wallet,0,0,1,Semi-Urban,1
41470,9430.73,Tablet,NetBanking,9,0,1,Metro,0
41471,539.85,Desktop,UPI,8,1,1,Metro,1
41472,1261.69,Mobile,Card,11,0,0,Metro,0
41473,734.95,Mobile,UPI,5,0,1,Urban,1
41474,913.84,Tablet,Wallet,0,1,1,Urban,0
41475,2779.09,Mobile,UPI,20,0,1,Urban,1
41476,1047.46,Mobile,UPI,19,1,1,Metro,1
41477,4088.19,Mobile,UPI,10,1,1,Metro,1
41478,654.39,Mobile,UPI,2,0,1,Semi-Urban,1
41479,2301.73,Desktop,NetBanking,22,0,1,Urban,1
41480,704.33,Mobile,Card,16,1,1,Metro,1
41481,174.65,Mobile,UPI,10,1,1,Rural,0
41482,394.86,Mobile,NetBanking,3,0,1,Urban,0
41483,1241.57,Tablet,UPI,6,1,1,Semi-Urban,1
41484,7491.3,Mobile,UPI,12,1,1,Urban,1
41485,692.57,Desktop,UPI,7,0,1,Metro,1
41486,925.94,Desktop,Card,22,0,1,Metro,1
41487,1789.46,Tablet,UPI,15,1,0,Semi-Urban,0
41488,602.19,Desktop,Card,21,0,1,Urban,1
41489,676.03,Mobile,UPI,8,1,1,Metro,1
41490,1178.64,Mobile,Card,20,0,1,Urban,0
41491,708.7,Desktop,Card,14,1,1,Semi-Urban,1
41492,184.38,Mobile,UPI,16,0,1,Metro,1
41493,572.4,Desktop,UPI,7,0,1,Metro,1
41494,2028.23,Desktop,UPI,1,0,1,Rural,0
41495,2092.27,Mobile,UPI,23,0,1,Metro,1
41496,4172.35,Mobile,Card,10,1,1,Metro,0
41497,3848.87,Mobile,Card,17,1,1,Urban,0
41498,445.77,Tablet,UPI,17,0,1,Semi-Urban,1
41499,520.39,Mobile,UPI,16,0,1,Metro,1
41500,543.87,Desktop,Card,12,1,0,Metro,0
41501,941.94,Mobile,UPI,17,1,1,Metro,1
41502,588.0,Mobile,Card,11,1,1,Urban,1
41503,921.01,Desktop,UPI,16,0,1,Metro,1
41504,458.43,Mobile,UPI,22,0,1,Urban,0
41505,2402.84,Mobile,NetBanking,19,0,1,Urban,1
41506,424.94,Desktop,Card,5,1,1,Metro,0
41507,404.41,Tablet,UPI,7,0,1,Rural,1
41508,1844.99,Desktop,UPI,21,1,1,Semi-Urban,1
